student_code	school_code	benchmark_test_code	test_score
102959046	NULL	Alg1_2013-04-01	52.94
102805009	NULL	G9DBA_ELA_2013-04-01	32.35
970045767	NULL	G7Math_2013-04-01	91.67
104058748	NULL	G7Math_2013-04-01	97.22
100089317	NULL	G10DBA_ELA_2013-04-01	26.47
100112531	NULL	G9DBA_ELA_2013-04-01	79.41
572228229	NULL	G5Math_2013-04-01	21.05
970028342	NULL	G8MathP_2013-04-01	51.18
645994443	NULL	G5DBA_ELA_2013-04-01	70.59
970068791	NULL	G4PDBA_ELA_2013-04-01	48.60
102731759	NULL	GeomS_2013-04-01	27.78
970028305	NULL	G6DBA_ELA_2013-04-01	72.97
104505706	NULL	G9DBA_ELA_2013-04-01	85.29
754318145	NULL	G4DBA_ELA_2013-04-01	45.16
102989746	NULL	G8Math_2013-04-01	74.19
100504646	NULL	G7Math_2013-04-01	75.00
103204152	NULL	G8PDBA_ELA_2013-04-01	69.05
102867454	NULL	Geom_2013-04-01	31.43
374664837	NULL	G6DBA_ELA_2013-04-01	67.57
102922945	NULL	G10DBA_ELA_2013-04-01	55.88
970045847	NULL	G7DBA_ELA_2013-04-01	41.67
102939881	NULL	G10DBA_ELA_2013-04-01	67.65
102967742	NULL	G10DBA_ELA_2013-04-01	79.41
667782999	NULL	G5Math_2013-04-01	68.42
970089428	NULL	G7Math_2013-04-01	75.00
137979449	NULL	G5Math_2013-04-01	47.37
102887627	NULL	G9DBA_ELA_2013-04-01	35.29
100115807	NULL	Alg1_2013-04-01	35.29
970058142	NULL	G6DBA_ELA_2013-04-01	83.78
970027746	NULL	G4MathS_2013-04-01	79.55
100030758	NULL	Alg1_2013-04-01	38.24
970031639	NULL	G8DBA_ELA_2013-04-01	66.67
102709953	NULL	G8Math_2013-04-01	54.84
970032897	NULL	G4Math_2013-04-01	84.09
970079545	NULL	G5DBA_ELA_2013-04-01	44.12
104247408	NULL	G7DBA_ELA_2013-04-01	36.11
103257325	NULL	G8DBA_ELA_2013-04-01	84.85
970034094	NULL	G4DBA_ELA_2013-04-01	67.74
970068817	NULL	G10DBA_ELA_2013-04-01	67.65
445652787	NULL	G6DBA_ELA_2013-04-01	18.92
103451035	NULL	G8DBA_ELA_2013-04-01	69.70
970036196	NULL	G7Math_2013-04-01	22.22
103453205	NULL	G8DBA_ELA_2013-04-01	69.70
112583174	NULL	G6DBA_ELA_2013-04-01	67.57
102984267	NULL	Geom_2013-04-01	62.86
970074460	NULL	G5DBA_ELA_2013-04-01	70.59
532596137	NULL	G5Math_2013-04-01	89.47
970057796	NULL	G6DBA_ELA_2013-04-01	16.22
104216296	NULL	G6DBA_ELA_2013-04-01	56.76
103399283	NULL	G8DBA_ELA_2013-04-01	69.70
970031872	NULL	G8Math_2013-04-01	61.29
100110949	NULL	G9DBA_ELA_2013-04-01	50.00
100503143	NULL	Alg1_2013-04-01	61.76
970074653	NULL	G9DBA_ELA_2013-04-01	79.41
970031288	NULL	G6Math_2013-04-01	72.73
970077423	NULL	G7Math_2013-04-01	66.67
839262474	NULL	G5Math_2013-04-01	78.95
103397485	NULL	G7DBA_ELA_2013-04-01	13.89
104038575	NULL	G7DBA_ELA_2013-04-01	77.78
103553145	NULL	G7DBA_ELA_2013-04-01	41.67
970038490	NULL	Alg1_2013-04-01	26.47
104066188	NULL	G7Math_2013-04-01	63.89
970029306	NULL	G4Math_2013-04-01	47.73
970032670	NULL	G4DBA_ELA_2013-04-01	25.81
102886793	NULL	Alg1_2013-04-01	41.18
970030882	NULL	G4Math_2013-04-01	22.73
132895186	NULL	G6Math_2013-04-01	60.61
175338987	NULL	G5DBA_ELA_2013-04-01	91.18
104579420	NULL	G6DBA_ELA_2013-04-01	78.38
100056472	NULL	Alg1_2013-04-01	58.82
104580063	NULL	G6DBA_ELA_2013-04-01	91.89
104427463	NULL	G7DBA_ELA_2013-04-01	80.56
104457858	NULL	G5DBA_ELA_2013-04-01	32.35
970022202	NULL	G6Math_2013-04-01	63.64
102718459	NULL	G8DBA_ELA_2013-04-01	63.64
970024398	NULL	G4DBA_ELA_2013-04-01	80.65
103427951	NULL	Alg1_2013-04-01	88.24
970018140	NULL	G5Math_2013-04-01	78.95
251431854	NULL	G7Math_2013-04-01	47.22
100018407	NULL	Alg1_2013-04-01	0.00
970026311	NULL	G4Math_2013-04-01	77.27
970061137	NULL	G7Math_2013-04-01	30.56
102817558	NULL	Geom_2013-04-01	51.43
226363216	NULL	G10DBA_ELA_2013-04-01	79.41
282394147	NULL	G4PDBA_ELA_2013-04-01	20.80
100023118	NULL	G10DBA_ELA_2013-04-01	64.71
452556889	NULL	G5DBA_ELA_2013-04-01	73.53
970023029	NULL	G4Math_2013-04-01	47.73
384489753	NULL	Alg1_2013-04-01	47.06
102921798	NULL	Alg1_2013-04-01	17.65
325242113	NULL	G7DBA_ELA_2013-04-01	63.89
970032876	NULL	G5Math_2013-04-01	26.32
104493689	NULL	G5Math_2013-04-01	31.58
104032040	NULL	G7DBA_ELA_2013-04-01	19.44
970094129	NULL	Alg1_2013-04-01	73.53
103462248	NULL	G8MathP_2013-04-01	50.50
970023039	NULL	G4DBA_ELA_2013-04-01	77.42
970031498	NULL	G4DBA_ELA_2013-04-01	38.71
104059191	NULL	G7DBA_ELA_2013-04-01	88.89
103371993	NULL	G8MathP_2013-04-01	67.24
291379428	NULL	G6DBA_ELA_2013-04-01	70.27
104006721	NULL	G9DBA_ELA_2013-04-01	67.65
103415600	NULL	G8DBA_ELA_2013-04-01	30.30
104453360	NULL	G5Math_2013-04-01	52.63
553435827	NULL	G5DBA_ELA_2013-04-01	61.76
102925542	NULL	Geom_2013-04-01	31.43
970032602	NULL	G4MathP_2013-04-01	30.51
970083119	NULL	Alg1_2013-04-01	26.47
102938123	NULL	G9DBA_ELA_2013-04-01	29.41
970033618	NULL	G4Math_2013-04-01	65.91
582889739	NULL	G4DBA_ELA_2013-04-01	16.13
103442026	NULL	Alg1_2013-04-01	52.94
102907821	NULL	G8DBA_ELA_2013-04-01	30.30
970080571	NULL	G7DBA_ELA_2013-04-01	63.89
102858594	NULL	G10DBA_ELA_2013-04-01	58.82
970099038	NULL	G4PDBA_ELA_2013-04-01	27.40
381661651	NULL	G5DBA_ELA_2013-04-01	67.65
104567185	NULL	G6Math_2013-04-01	87.88
970059180	NULL	G10DBA_ELA_2013-04-01	85.29
658152517	NULL	G5Math_2013-04-01	42.11
970027444	NULL	G4Math_2013-04-01	25.00
970047457	NULL	G7Math_2013-04-01	52.78
970047545	NULL	G4Math_2013-04-01	40.91
970034722	NULL	G7Math_2013-04-01	72.22
104053814	NULL	G7DBA_ELA_2013-04-01	30.56
102933348	NULL	G10DBA_ELA_2013-04-01	67.65
970026829	NULL	G4DBA_ELA_2013-04-01	25.81
104041884	NULL	G7Math_2013-04-01	75.00
104038104	NULL	G7DBA_ELA_2013-04-01	91.67
970025347	NULL	G4Math_2013-04-01	63.64
104570957	NULL	G6DBA_ELA_2013-04-01	64.86
103434973	NULL	G8DBA_ELA_2013-04-01	69.70
532348331	NULL	G5Math_2013-04-01	78.95
970068840	NULL	G10DBA_ELA_2013-04-01	70.59
103450987	NULL	G8DBA_ELA_2013-04-01	90.91
228846390	NULL	Geom_2013-04-01	45.71
102722345	NULL	G10DBA_ELA_2013-04-01	82.35
104041413	NULL	G7Math_2013-04-01	80.56
699874764	NULL	G5Math_2013-04-01	73.68
970075177	NULL	G5DBA_ELA_2013-04-01	79.41
104586219	NULL	G6DBA_ELA_2013-04-01	48.65
466922218	NULL	G5Math_2013-04-01	26.32
104446422	NULL	G6Math_2013-04-01	63.64
970017762	NULL	G5Math_2013-04-01	42.11
102988581	NULL	G9DBA_ELA_2013-04-01	0.00
970066769	NULL	G6DBA_ELA_2013-04-01	54.05
970073504	NULL	Geom_2013-04-01	42.86
970022457	NULL	G4DBA_ELA_2013-04-01	29.03
102922366	NULL	G10DBA_ELA_2013-04-01	52.94
970036525	NULL	G8PDBA_ELA_2013-04-01	76.14
199953175	NULL	G6DBA_ELA_2013-04-01	59.46
103475984	NULL	G8Math_2013-04-01	83.87
970084616	NULL	G8Math_2013-04-01	29.03
287443568	NULL	G5DBA_ELA_2013-04-01	50.00
970031663	NULL	G4Math_2013-04-01	47.73
970063067	NULL	G7Math_2013-04-01	50.00
970031208	NULL	Geom_2013-04-01	34.29
970080905	NULL	G8DBA_ELA_2013-04-01	30.30
315749218	NULL	G5DBA_ELA_2013-04-01	47.06
102718699	NULL	Alg1_2013-04-01	55.88
102759099	NULL	G9DBA_ELA_2013-04-01	47.06
970094486	NULL	G5Math_2013-04-01	63.16
103431938	NULL	G8DBA_ELA_2013-04-01	87.88
102892585	NULL	G9DBA_ELA_2013-04-01	79.41
104577804	NULL	G6DBA_ELA_2013-04-01	67.57
103471900	NULL	G10DBA_ELA_2013-04-01	70.59
318589512	NULL	G5DBA_ELA_2013-04-01	64.71
970064201	NULL	G7DBA_ELA_2013-04-01	50.00
104217013	NULL	G7DBA_ELA_2013-04-01	41.67
104640271	NULL	G6Math_2013-04-01	72.73
103461893	NULL	G8DBA_ELA_2013-04-01	78.79
970038889	NULL	G4DBA_ELA_2013-04-01	38.71
739897494	NULL	G5Math_2013-04-01	26.32
104494034	NULL	G10DBA_ELA_2013-04-01	76.47
970026168	NULL	G4DBA_ELA_2013-04-01	77.42
104055983	NULL	Alg1_2013-04-01	70.59
783746837	NULL	G6DBA_ELA_2013-04-01	37.84
970024674	NULL	G4Math_2013-04-01	61.36
103471702	NULL	G10DBA_ELA_2013-04-01	26.47
102884269	NULL	G9DBA_ELA_2013-04-01	32.35
102934676	NULL	Geom_2013-04-01	54.29
970025214	NULL	G4DBA_ELA_2013-04-01	9.68
104242052	NULL	G6Math_2013-04-01	57.58
101738664	NULL	Alg1_2013-04-01	44.12
970027892	NULL	G4DBA_ELA_2013-04-01	61.29
104573027	NULL	G5Math_2013-04-01	42.11
102795135	NULL	G10DBA_ELA_2013-04-01	79.41
617388210	NULL	G5DBA_ELA_2013-04-01	70.59
104089677	NULL	G7DBA_ELA_2013-04-01	41.67
970017509	NULL	G5DBA_ELA_2013-04-01	64.71
102903176	NULL	Alg1_2013-04-01	29.41
102883154	NULL	GeomS_2013-04-01	33.33
115634420	NULL	G5DBA_ELA_2013-04-01	32.35
102817913	NULL	G8DBA_ELA_2013-04-01	39.39
970093737	NULL	G9DBA_ELA_2013-04-01	44.12
970026933	NULL	G4Math_2013-04-01	45.45
169656287	NULL	G8MathP_2013-04-01	35.12
100505676	NULL	G7Math_2013-04-01	72.22
970083682	NULL	G4Math_2013-04-01	40.91
102996139	NULL	Geom_2013-04-01	22.86
104041181	NULL	G6DBA_ELA_2013-04-01	54.05
970058925	NULL	G7Math_2013-04-01	36.11
248948119	NULL	Alg1_2013-04-01	50.00
104038997	NULL	G7Math_2013-04-01	61.11
103442992	NULL	G8Math_2013-04-01	48.39
164792	NULL	G7Math_2013-04-01	88.89
244254421	NULL	G6Math_2013-04-01	48.48
100100981	NULL	Alg1S_2013-04-01	32.35
104089511	NULL	G7DBA_ELA_2013-04-01	80.56
104034244	NULL	G7DBA_ELA_2013-04-01	36.11
102800984	NULL	Geom_2013-04-01	94.29
439517111	NULL	Alg1_2013-04-01	41.18
681637880	NULL	G5Math_2013-04-01	52.63
100049329	NULL	Alg1_2013-04-01	32.35
970066685	NULL	G6DBA_ELA_2013-04-01	70.27
104044177	NULL	G7DBA_ELA_2013-04-01	66.67
104158167	NULL	Geom_2013-04-01	54.29
213971393	NULL	G5DBA_ELA_2013-04-01	61.76
645689894	NULL	G5DBA_ELA_2013-04-01	58.82
678569773	NULL	G5DBA_ELA_2013-04-01	26.47
754132280	NULL	G5DBA_ELA_2013-04-01	44.12
970079479	NULL	G4Math_2013-04-01	77.27
104097225	NULL	G7DBA_ELA_2013-04-01	66.67
102983681	NULL	G10DBA_ELA_2013-04-01	20.59
970035703	NULL	G4DBA_ELA_2013-04-01	61.29
186266	NULL	G4DBA_ELA_2013-04-01	35.48
104169875	NULL	G7Math_2013-04-01	61.11
970046421	NULL	G5DBA_ELA_2013-04-01	41.18
103434247	NULL	Alg1_2013-04-01	82.35
104129770	NULL	G7Math_2013-04-01	36.11
102937968	NULL	G9DBA_ELA_2013-04-01	58.82
100030675	NULL	Alg1_2013-04-01	20.59
970034237	NULL	G5DBA_ELA_2013-04-01	47.06
970034367	NULL	G7DBA_ELA_2013-04-01	58.33
756539987	NULL	G5Math_2013-04-01	63.16
102707726	NULL	Alg1_2013-04-01	35.29
145877387	NULL	G5DBA_ELA_2013-04-01	85.29
104038278	NULL	G7Math_2013-04-01	63.89
103413027	NULL	G8Math_2013-04-01	74.19
102941473	NULL	G8Math_2013-04-01	35.48
104254453	NULL	G7Math_2013-04-01	44.44
970028207	NULL	G4Math_2013-04-01	75.00
103478988	NULL	G8Math_2013-04-01	80.65
103435277	NULL	G8Math_2013-04-01	25.81
104168596	NULL	G6Math_2013-04-01	45.45
581828399	NULL	G6DBA_ELA_2013-04-01	54.05
970096764	NULL	G9DBA_ELA_2013-04-01	70.59
970027536	NULL	G4Math_2013-04-01	61.36
103442935	NULL	G7DBA_ELA_2013-04-01	0.00
970018795	NULL	G8PDBA_ELA_2013-04-01	37.03
970019214	NULL	G5Math_2013-04-01	68.42
970035599	NULL	G4Math_2013-04-01	79.55
970032056	NULL	G5Math_2013-04-01	57.89
104254685	NULL	G6DBA_ELA_2013-04-01	40.54
515423929	NULL	G7DBA_ELA_2013-04-01	86.11
970032582	NULL	G4Math_2013-04-01	36.36
103711057	NULL	G6Math_2013-04-01	75.76
894248434	NULL	G6DBA_ELA_2013-04-01	81.08
103844213	NULL	G10DBA_ELA_2013-04-01	32.35
100022086	NULL	Geom_2013-04-01	68.57
100505072	NULL	G8DBA_ELA_2013-04-01	24.24
103563672	NULL	G8Math_2013-04-01	51.61
103428603	NULL	G8Math_2013-04-01	74.19
892753393	NULL	G5DBA_ELA_2013-04-01	64.71
970019035	NULL	G8DBA_ELA_2013-04-01	57.58
102730967	NULL	Alg1_2013-04-01	41.18
877989533	NULL	G5Math_2013-04-01	36.84
679213256	NULL	G6DBA_ELA_2013-04-01	54.05
970017368	NULL	G5Math_2013-04-01	52.63
970052128	NULL	G5Math_2013-04-01	100.00
859151581	NULL	G5Math_2013-04-01	89.47
104219407	NULL	G7DBA_ELA_2013-04-01	58.33
970025689	NULL	G4Math_2013-04-01	81.82
970044013	NULL	G7DBA_ELA_2013-04-01	77.78
103429114	NULL	Alg1_2013-04-01	70.59
104227905	NULL	G7Math_2013-04-01	97.22
100003672	NULL	G10DBA_ELA_2013-04-01	23.53
100121813	NULL	G10DBA_ELA_2013-04-01	64.71
970033375	NULL	G4DBA_ELA_2013-04-01	22.58
284383833	NULL	G5DBA_ELA_2013-04-01	47.06
970098845	NULL	Geom_2013-04-01	28.57
970032282	NULL	G4Math_2013-04-01	45.45
970026887	NULL	G4MathP_2013-04-01	81.13
104597141	NULL	G6DBA_ELA_2013-04-01	40.54
970063231	NULL	Alg1_2013-04-01	41.18
104045273	NULL	G7Math_2013-04-01	55.56
970033032	NULL	G4Math_2013-04-01	52.27
970068722	NULL	G7DBA_ELA_2013-04-01	47.22
582493490	NULL	G6DBA_ELA_2013-04-01	51.35
122589344	NULL	G5Math_2013-04-01	57.89
970033654	NULL	G4DBA_ELA_2013-04-01	19.35
102827979	NULL	G10DBA_ELA_2013-04-01	35.29
103389615	NULL	G10DBA_ELA_2013-04-01	55.88
104446455	NULL	G6Math_2013-04-01	57.58
896848744	NULL	G6Math_2013-04-01	60.61
970076349	NULL	G5DBA_ELA_2013-04-01	76.47
970027124	NULL	G4MathS_2013-04-01	56.82
970094312	NULL	G4Math_2013-04-01	61.36
970030268	NULL	G4DBA_ELA_2013-04-01	61.29
865818652	NULL	G5DBA_ELA_2013-04-01	52.94
799827720	NULL	G5Math_2013-04-01	78.95
970033170	NULL	G4DBA_ELA_2013-04-01	41.94
103451100	NULL	G7DBA_ELA_2013-04-01	63.89
579713777	NULL	G6DBA_ELA_2013-04-01	81.08
100061563	NULL	Alg1_2013-04-01	55.88
104044540	NULL	G7Math_2013-04-01	19.44
970083312	NULL	G5DBA_ELA_2013-04-01	85.29
104041496	NULL	G7DBA_ELA_2013-04-01	38.89
693962292	NULL	G5MathS_2013-04-01	47.37
970081404	NULL	G10DBA_ELA_2013-04-01	50.00
102703766	NULL	Geom_2013-04-01	62.86
100049063	NULL	G8Math_2013-04-01	41.94
569262439	NULL	G6DBA_ELA_2013-04-01	37.84
970031507	NULL	G4MathP_2013-04-01	42.97
970021646	NULL	G6Math_2013-04-01	63.64
102795721	NULL	G9DBA_ELA_2013-04-01	47.06
104283858	NULL	G6DBA_ELA_2013-04-01	56.76
104054119	NULL	G7DBA_ELA_2013-04-01	91.67
100031863	NULL	G9DBA_ELA_2013-04-01	50.00
970022160	NULL	G4Math_2013-04-01	65.91
104120936	NULL	G7Math_2013-04-01	66.67
970051360	NULL	G8DBA_ELA_2013-04-01	69.70
970017916	NULL	G5DBA_ELA_2013-04-01	50.00
970018874	NULL	G5DBA_ELA_2013-04-01	32.35
970091917	NULL	G7Math_2013-04-01	72.22
970081354	NULL	G6Math_2013-04-01	42.42
970030620	NULL	G4DBA_ELA_2013-04-01	48.39
970023226	NULL	G4Math_2013-04-01	25.00
103456596	NULL	G8Math_2013-04-01	48.39
970027590	NULL	G4Math_2013-04-01	52.27
103405940	NULL	G8PDBA_ELA_2013-04-01	63.97
102885415	NULL	Alg1_2013-04-01	23.53
970037248	NULL	G5DBA_ELA_2013-04-01	32.35
102768348	NULL	G8MathP_2013-04-01	53.18
733413652	NULL	G5DBA_ELA_2013-04-01	38.24
103863502	NULL	Alg1_2013-04-01	32.35
970026185	NULL	G4DBA_ELA_2013-04-01	29.03
102809472	NULL	G10DBA_ELA_2013-04-01	76.47
397684184	NULL	G6DBA_ELA_2013-04-01	59.46
102980851	NULL	Alg1_2013-04-01	58.82
104618970	NULL	G6DBA_ELA_2013-04-01	48.65
970024186	NULL	G4Math_2013-04-01	72.73
100110956	NULL	Geom_2013-04-01	68.57
584862171	NULL	G6Math_2013-04-01	33.33
104041975	NULL	G7DBA_ELA_2013-04-01	41.67
103454013	NULL	G8Math_2013-04-01	45.16
104058466	NULL	G7Math_2013-04-01	69.44
104657960	NULL	G6DBA_ELA_2013-04-01	43.24
970047257	NULL	G7DBA_ELA_2013-04-01	27.78
970097244	NULL	G5DBA_ELA_2013-04-01	61.76
102699253	NULL	G10DBA_ELA_2013-04-01	91.18
970032963	NULL	G4Math_2013-04-01	27.27
100102763	NULL	G8DBA_ELA_2013-04-01	27.27
102933231	NULL	G10DBA_ELA_2013-04-01	73.53
100038892	NULL	Alg1_2013-04-01	0.00
151995164	NULL	G7DBA_ELA_2013-04-01	75.00
970090050	NULL	G10DBA_ELA_2013-04-01	73.53
970080906	NULL	G4DBA_ELA_2013-04-01	64.52
970035423	NULL	G5DBA_ELA_2013-04-01	35.29
102631512	NULL	G9DBA_ELA_2013-04-01	29.41
970095553	NULL	G10DBA_ELA_2013-04-01	76.47
562312488	NULL	G5DBA_ELA_2013-04-01	73.53
970004689	NULL	G4Math_2013-04-01	52.27
970036221	NULL	G6Math_2013-04-01	66.67
102357993	NULL	G10DBA_ELA_2013-04-01	73.53
970050598	NULL	G10DBA_ELA_2013-04-01	41.18
532118965	NULL	G5Math_2013-04-01	31.58
970067899	NULL	G5Math_2013-04-01	42.11
104457734	NULL	G5DBA_ELA_2013-04-01	50.00
970067475	NULL	G4DBA_ELA_2013-04-01	51.61
312557770	NULL	G5DBA_ELA_2013-04-01	29.41
104264593	NULL	G6DBA_ELA_2013-04-01	51.35
100031079	NULL	G9DBA_ELA_2013-04-01	61.76
104364203	NULL	G5DBA_ELA_2013-04-01	35.29
103793618	NULL	G5DBA_ELA_2013-04-01	73.53
102789070	NULL	G9DBA_ELA_2013-04-01	44.12
970031889	NULL	G4Math_2013-04-01	27.27
970027409	NULL	G4Math_2013-04-01	50.00
970029004	NULL	G4Math_2013-04-01	79.55
103447439	NULL	G8DBA_ELA_2013-04-01	72.73
970006182	NULL	G10DBA_ELA_2013-04-01	29.41
103394011	NULL	Alg1_2013-04-01	79.41
104120605	NULL	G7DBA_ELA_2013-04-01	38.89
103446555	NULL	G8Math_2013-04-01	45.16
104571906	NULL	G6DBA_ELA_2013-04-01	56.76
102921418	NULL	G9DBA_ELA_2013-04-01	23.53
187687710	NULL	G6DBA_ELA_2013-04-01	43.24
102456613	NULL	Alg1_2013-04-01	17.65
622848257	NULL	G5Math_2013-04-01	57.89
970017593	NULL	G6DBA_ELA_2013-04-01	81.08
103494373	NULL	Geom_2013-04-01	17.14
970072060	NULL	G4Math_2013-04-01	63.64
104229315	NULL	G6Math_2013-04-01	30.30
104032560	NULL	G7Math_2013-04-01	50.00
104058904	NULL	G7DBA_ELA_2013-04-01	47.22
632814398	NULL	G4DBA_ELA_2013-04-01	45.16
104310164	NULL	G6MathS_2013-04-01	72.73
102904414	NULL	G8Math_2013-04-01	41.94
970020566	NULL	G7Math_2013-04-01	63.89
104493481	NULL	G5Math_2013-04-01	26.32
970096748	NULL	G9DBA_ELA_2013-04-01	35.29
286272513	NULL	G5DBA_ELA_2013-04-01	70.59
103439857	NULL	G5DBA_ELA_2013-04-01	23.53
104062021	NULL	G7Math_2013-04-01	30.56
869414912	NULL	G6Math_2013-04-01	72.73
102907391	NULL	G9DBA_ELA_2013-04-01	32.35
104551437	NULL	Alg1_2013-04-01	50.00
103597530	NULL	G9DBA_ELA_2013-04-01	44.12
104130844	NULL	G9DBA_ELA_2013-04-01	76.47
102808227	NULL	G7DBA_ELA_2013-04-01	86.11
102605375	NULL	G9DBA_ELA_2013-04-01	61.76
103456323	NULL	G8PDBA_ELA_2013-04-01	30.95
527529945	NULL	G5DBA_ELA_2013-04-01	67.65
104634696	NULL	G6DBA_ELA_2013-04-01	54.05
100018787	NULL	G10DBA_ELA_2013-04-01	35.29
103369054	NULL	G7Math_2013-04-01	25.00
970040534	NULL	G6Math_2013-04-01	60.61
566641437	NULL	G5Math_2013-04-01	31.58
102604931	NULL	Geom_2013-04-01	28.57
103434809	NULL	G7Math_2013-04-01	33.33
104480181	NULL	G6DBA_ELA_2013-04-01	37.84
495494668	NULL	G5Math_2013-04-01	94.74
102835576	NULL	G9DBA_ELA_2013-04-01	52.94
104637111	NULL	G6DBA_ELA_2013-04-01	67.57
970076289	NULL	G4Math_2013-04-01	68.18
102941358	NULL	G8MathP_2013-04-01	48.82
103443800	NULL	G8Math_2013-04-01	58.06
103956793	NULL	G10DBA_ELA_2013-04-01	41.18
970032235	NULL	G4Math_2013-04-01	88.64
970030930	NULL	G4Math_2013-04-01	68.18
970025046	NULL	G4Math_2013-04-01	86.36
970018747	NULL	Geom_2013-04-01	28.57
104180021	NULL	G7DBA_ELA_2013-04-01	77.78
104056064	NULL	G7DBA_ELA_2013-04-01	50.00
970089091	NULL	G7Math_2013-04-01	66.67
562487579	NULL	G5DBA_ELA_2013-04-01	52.94
970054268	NULL	G8Math_2013-04-01	38.71
970032153	NULL	G4DBA_ELA_2013-04-01	48.39
970078249	NULL	G4DBA_ELA_2013-04-01	35.48
102858727	NULL	Geom_2013-04-01	51.43
100071430	NULL	Alg1_2013-04-01	67.65
103435822	NULL	G8Math_2013-04-01	70.97
970034757	NULL	G4Math_2013-04-01	77.27
147648422	NULL	G5Math_2013-04-01	31.58
104035001	NULL	G7DBA_ELA_2013-04-01	55.56
103711404	NULL	Alg1_2013-04-01	32.35
104051800	NULL	G7Math_2013-04-01	36.11
215885864	NULL	G6Math_2013-04-01	30.30
103424065	NULL	G8Math_2013-04-01	61.29
970026479	NULL	G4DBA_ELA_2013-04-01	80.65
100118553	NULL	G9DBA_ELA_2013-04-01	5.88
485631725	NULL	G5MathS_2013-04-01	84.21
970063143	NULL	G4Math_2013-04-01	56.82
897991758	NULL	G6DBA_ELA_2013-04-01	64.86
970031714	NULL	G6DBA_ELA_2013-04-01	40.54
103438636	NULL	Geom_2013-04-01	42.86
772278115	NULL	G5Math_2013-04-01	68.42
104634795	NULL	G6DBA_ELA_2013-04-01	81.08
214284747	NULL	G6Math_2013-04-01	81.82
104153416	NULL	G6DBA_ELA_2013-04-01	43.24
970025224	NULL	G4Math_2013-04-01	72.73
104493770	NULL	G4Math_2013-04-01	43.18
104059399	NULL	G7Math_2013-04-01	94.44
970035441	NULL	G5DBA_ELA_2013-04-01	61.76
567967187	NULL	G5Math_2013-04-01	68.42
970037501	NULL	G4MathS_2013-04-01	36.36
104155783	NULL	G7Math_2013-04-01	36.11
436661516	NULL	G6Math_2013-04-01	30.30
103472932	NULL	G8DBA_ELA_2013-04-01	24.24
102956976	NULL	Geom_2013-04-01	71.43
102709839	NULL	G8Math_2013-04-01	61.29
970033006	NULL	G4Math_2013-04-01	59.09
102730744	NULL	G9DBA_ELA_2013-04-01	44.12
100073576	NULL	Alg1_2013-04-01	58.82
100087071	NULL	G9DBA_ELA_2013-04-01	52.94
338677750	NULL	Alg1_2013-04-01	38.24
102905056	NULL	Geom_2013-04-01	31.43
104180005	NULL	G7Math_2013-04-01	69.44
102927944	NULL	G9DBA_ELA_2013-04-01	76.47
102937141	NULL	Geom_2013-04-01	34.29
970027278	NULL	G4DBA_ELA_2013-04-01	35.48
102839560	NULL	Geom_2013-04-01	25.71
125895631	NULL	G5DBA_ELA_2013-04-01	61.76
103463790	NULL	G7Math_2013-04-01	27.78
103472148	NULL	G10DBA_ELA_2013-04-01	76.47
102810215	NULL	Alg1_2013-04-01	76.47
970025509	NULL	G4Math_2013-04-01	72.73
104032073	NULL	G7Math_2013-04-01	58.33
970031606	NULL	G4PDBA_ELA_2013-04-01	63.00
102914744	NULL	G9DBA_ELA_2013-04-01	52.94
103460200	NULL	G8DBA_ELA_2013-04-01	39.39
970063628	NULL	G4Math_2013-04-01	40.91
970021258	NULL	G6Math_2013-04-01	36.36
970024514	NULL	G4Math_2013-04-01	93.18
102957156	NULL	Geom_2013-04-01	34.29
102774841	NULL	G10DBA_ELA_2013-04-01	47.06
102809936	NULL	G9DBA_ELA_2013-04-01	38.24
970025143	NULL	G4Math_2013-04-01	81.82
970078883	NULL	G9DBA_ELA_2013-04-01	38.24
668213465	NULL	G5DBA_ELA_2013-04-01	47.06
844771162	NULL	G6Math_2013-04-01	39.39
970025650	NULL	G4DBA_ELA_2013-04-01	67.74
414341180	NULL	G5DBA_ELA_2013-04-01	50.00
869447474	NULL	G5DBA_ELA_2013-04-01	79.41
970014275	NULL	G5DBA_ELA_2013-04-01	32.35
970070255	NULL	G8Math_2013-04-01	61.29
149167686	NULL	G5Math_2013-04-01	26.32
104569561	NULL	G7DBA_ELA_2013-04-01	58.33
582376224	NULL	G5DBA_ELA_2013-04-01	79.41
970037579	NULL	G9DBA_ELA_2013-04-01	20.59
103791356	NULL	G6Math_2013-04-01	57.58
104431804	NULL	G10DBA_ELA_2013-04-01	61.76
970048841	NULL	G6Math_2013-04-01	81.82
970028843	NULL	G4Math_2013-04-01	59.09
970022570	NULL	G4Math_2013-04-01	79.55
102699568	NULL	Alg1_2013-04-01	50.00
103486338	NULL	G8PDBA_ELA_2013-04-01	64.43
102888385	NULL	G7Math_2013-04-01	55.56
103395828	NULL	G7Math_2013-04-01	33.33
970027847	NULL	G4MathS_2013-04-01	86.36
100040229	NULL	G8Math_2013-04-01	22.58
970018620	NULL	G7Math_2013-04-01	63.89
104031703	NULL	G7Math_2013-04-01	91.67
103560736	NULL	G7DBA_ELA_2013-04-01	44.44
103421434	NULL	G8DBA_ELA_2013-04-01	84.85
103406625	NULL	G8DBA_ELA_2013-04-01	78.79
103389722	NULL	G8Math_2013-04-01	38.71
